timestamp,result
552,15.297058540778355
553,10.381607668264959
554,7.25
555,5.830951894845301
556,4.6097722286464435
557,3.478798760538834
558,2.766992952647332
559,2.2138732050190306
560,1.772004514666935
561,1.3016200966614866
562,1.1785113019775793
563,1.1013708510212579
564,1.0618620533798933
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,0
574,0
575,0
576,0
577,0
578,0
579,0
580,0
581,0
582,0
583,0
584,0
585,0
586,0
587,0
588,0
589,0
590,0
591,0
592,0
593,0
594,0
595,0
596,0.0
597,0.0
598,4.123105625617661
599,3.0413812651491097
600,2.5385910352879697
601,2.1505813167606567
602,1.8439088914585773
603,1.8027756377319946
604,1.5452362609131383
605,1.4252192813739224
606,1.2957670877434002
607,1.0
608,0.9359663764533637
609,0.7120003121097942
610,0.44853476114194624
611,0.384654629081036
612,0.3590109871423003
613,0.3644344934278313
614,0.4159451654038515
615,0.3928371006591931
616,0.4527539614232961
617,0.5852349955359812
618,0.6818010030131597
619,0
620,0
621,0
622,0
623,0.8491609860122457
624,0
625,0
626,0
627,0.622513959272885
628,1.532064692570853
629,1.531012736720371
630,1.4498520634592897
631,1.277106640708642
632,0.9669275979057774
633,0.7594039843291462
634,0.7007932013876212
635,0.7741935483870968
636,0.5625
637,0.501604404765056
638,0.6866245605840442
639,0.766651877999928
640,0.8966673550871652
641,1.054400497466549
642,1.843796216379301
643,2.055284556651461
644,2.0718349355100663
645,2.3274478903580085
646,2.381071425595387
647,2.6063117629994235
648,2.756003964300427
649,2.825370072996229
650,2.805695665312189
651,2.681188766301849
652,2.6679684322636867
653,2.5510204081632653
654,2.420743687382041
655,2.2775503679578986
656,2.176470588235294
657,0.9485009115645353
658,0
659,0
660,1.4910534251108434
661,1.7593683316124331
662,1.7959183673469388
663,1.9088997814649153
664,2.0841321528365944
665,2.7162030975190525
666,3.3683362801428562
667,4.306170809284492
668,5.185119515482509
669,5.777276718378338
670,6.143704599486178
671,6.510204081632653
672,6.653092525280068
673,6.795949010165641
674,6.673469387755102
675,6.4701924433559785
676,6.1654273812798985
677,5.796241727110799
678,5.6938775510204085
679,5.201884273991493
680,4.735892870033289
681,4.468537282353923
682,4.274823844736106
683,3.3421267661108724
684,3.0623381511500365
685,2.9353924653476633
686,2.8092526604426453
687,2.6973744793099557
688,2.7152254012497448
689,2.696960685433792
690,2.8216546021576687
691,2.9107690617107096
692,2.984761467924726
693,2.9696595008553435
694,3.0934633190200347
695,3.1607142857142856
696,3.1647976045161275
697,3.0002125775024813
698,2.8571986601693395
699,2.714520666522838
700,2.1488754771569547
701,2.046961411558157
702,1.962417943169464
703,1.6096211051178524
704,1.4243240430435193
705,1.2709971178053034
706,1.193760350954162
707,1.0366375195499995
708,0.9398355262100547
709,0.9036843520628568
710,0.8707989528740435
711,0.9506308324432975
712,1.0549325348387093
713,1.1044032925761589
714,1.2250052061530354
715,1.098250580120354
716,1.0208680405039865
717,1.9810968926226662
718,1.6382621094636844
719,1.5035629503877896
720,1.3729378656288589
721,1.1724137931034484
722,1.1333502365203307
723,0.7987058497862393
724,0.8149173998687222
725,1.1110995507391739
726,1.7948433203457548
727,2.244626295334591
728,2.4942859789105527
729,2.7760762393283827
730,2.9248413272408924
731,3.0290409669643226
732,2.9414116503861454
733,2.7976761207429828
734,2.5634052300338785
735,2.350209341246292
736,2.2480008293802234
737,1.9971739843839642
738,1.7898677702440433
739,1.6559804062326333
740,1.6469804460812756
741,1.209971452380879
742,0.9730311075532733
743,0.9645931538413355
744,0.8900627240786418
745,0.7910392928934111
746,0.8037146221245975
747,0.8342048554070998
748,0.9875864476979094
749,0.9925405492844313
750,1.1286191620036647
751,1.178483275216211
752,1.1659303491514974
753,1.1334813733719724
754,1.1643995865450376
755,1.203072760304794
756,1.1489797987273198
757,1.0794810925861054
758,1.1116345048148186
759,1.179743820314207
760,1.064087870635136
761,0.9260723449652266
762,0.7878385971583354
763,0.5629250937005003
764,0.47904979273964843
765,0.387451811280073
766,0.2764003369289896
767,0.2726101431179638
768,0.29361010975735174
769,0.2132640840836721
770,0.1561273299678865
771,0.1421760560557814
772,0.11565868849136843
773,0.46423834544262965
774,0.2827796459802884
775,0.23450811221957663
776,0.20975043207924896
777,0.15517241379310345
778,0.1090440572471855
779,0.11039869374884222
780,0.017241379310344827
781,0.024382992454708534
782,2.7198434178790483
783,2.261930046465307
784,2.271611991513735
785,2.3757977928187883
786,3.104311187396971
787,3.160622585577022
788,3.473315802696208
789,3.4468015075250578
790,3.3486449064784964
791,3.208082419618703
792,2.094742918077659
793,0.49205942044242534
794,0.4940941338243828
795,0.8390750402597815
796,0.8496288994783461
797,0.7291086630635185
798,0.6491755924809267
799,0.6776752814323412
800,0.45852735150111756
801,0.2707166816093316
802,0.24947239907703392
803,0.653986937077485
804,0.9966192046195577
805,0.9590593122307047
806,0.8064691042620583
807,0.6655933377659705
808,0.44022760948417056
809,0.21285019547982123
810,0.30214210237357725
811,0.39762575913328085
812,0.4286391258151636
813,0.439674608001919
814,0.5268631371752387
815,0.5914030244489189
816,0.637579025865402
817,0.7035783000612151
818,0.8925405684370677
819,0.6123787172356765
820,0.8153058412620416
821,0.7669001456567819
822,0.7806364559852532
823,0.7739338227204837
824,0.6877631163872836
825,0.7813977384506696
826,0.8746213671130546
827,0.8911728655883931
828,0.8298495757771988
829,0.7622821568314695
830,0.7186610643424007
831,0.7132377994114193
832,0.8906136414096649
833,0.9600965763894905
834,0.8850751695662544
835,0.8298618040054023
836,0.9513621600681339
837,0.705840212972229
838,0.6253614987418894
839,2.246045744682593
840,0.604927482510309
841,0.7184453973227358
842,0.7272318956050593
843,1.3708528728355236
844,1.679691013851674
845,1.7585402563839048
846,2.0404013731573434
847,2.1551726503818216
848,2.156915281880574
849,2.3651502681067282
850,2.4312790290305153
851,2.4086768438150923
852,2.1654436294636916
853,2.105897349128584
854,2.046092188808121
855,1.9249258965273741
856,1.9294703650119567
857,2.102725966485016
858,2.0294840586618994
859,2.050862482295181
860,2.029825645812068
861,2.0227264217564374
862,2.2252806373206426
863,2.3111982216143443
864,2.198359872190154
865,2.0742311682757393
866,2.0715481488086627
867,2.086109026561614
868,2.1142189092712083
869,2.2416637109069386
870,2.2917438338515943
871,2.284594141848662
872,2.312663012625347
873,2.2688649505604297
874,2.267380006918361
875,2.233899837969735
876,2.1187990229110794
877,2.9263654495554654
878,2.900705150236542
879,2.849578060845389
880,1.844230897066729
881,1.5479851026687854
882,1.4955853588612316
883,1.4496056736086187
884,1.4024066910988648
885,1.378202267076082
886,1.3946353139576966
887,1.3847822364984281
888,1.377711952795057
889,1.304559228808296
890,1.244142178972537
891,1.224413922331121
892,1.1709508652997267
893,1.1521815622800844
894,1.1115539686281628
895,1.133583429123147
896,0.9670657516429131
897,0.9598095835831076
898,0.9271352661251018
899,1.018814903824559
900,0.9791915267006124
901,1.0172501385700592
902,1.0883316111326127
903,1.154286379773119
904,1.157282060318463
905,1.162676361114396
906,1.1051742204890336
907,1.0120856390300381
908,0.9134739484836756
909,0.834899112439895
910,0.7249705525333721
911,0.5183362737437373
912,0.4167386417333365
913,0.3144273013475796
914,0.27198909388698783
915,0.5307505075540626
916,0.6354275474475651
917,0.7218077855640127
918,0.7739052537685933
919,0.8566366795207723
920,1.03117385078743
921,1.165418019501729
922,1.1421148961701608
923,1.0977335368762269
924,1.1495858422395164
925,1.1279963236770136
926,1.0631729956990674
927,1.106595487267434
928,1.2673400893503883
929,1.2999603240220998
930,1.2925848745225696
931,1.2676026975907138
932,1.2990071153570983
933,1.2479125217983522
934,1.216522977862553
935,1.1602968509350233
936,1.0248971367090707
937,1.0967292970864242
938,1.1612826767952806
939,1.0760131747080413
940,1.1067703218446252
941,1.071823420598443
942,1.0847950521055383
943,1.0901260553020435
944,1.078156014217041
945,1.086242226653618
946,1.1298532457900823
947,1.1651504505863381
948,1.252580748835546
949,1.3142153196125124
950,1.0448082880753977
951,1.098970458198089
952,4.342372077271514
953,3.637554001460875
954,2.7567249223126375
955,2.0510990645692804
956,2.0977991508147773
957,1.938031386342674
958,2.0773327068638423
959,2.0888599747069794
960,1.9991865334169503
961,1.902021321005727
962,1.8035488714700414
963,1.67661284891492
964,1.5890489989046426
965,1.5359591601549039
966,1.5246518411237409
967,1.4900547598674259
968,1.444601621563504
969,1.4318835509169459
970,1.4091333958421906
971,1.4175950657448828
972,1.4189779044660094
973,1.3865305088509687
974,1.3877445420236756
975,1.372190265210195
976,1.33342369132309
977,1.257088848972369
978,1.1586953137862805
979,1.0823443640054695
980,1.0989439837667179
981,1.14038109037219
982,1.1085304791190917
983,1.1112010939300216
984,1.156003681127064
985,1.174613956796857
986,1.0789820252539368
987,1.0074360839086507
988,0.9276574387643262
989,0.8648418057604322
990,0.7313312658547672
991,0.7103632929534193
992,0.6916986061437691
993,0.7169856762169745
994,0.71252191338395
995,0.6439634547135277
996,0.5775782389868419
997,0.5338524141034023
998,0.47652432556033125
999,0.47646344045296685
1000,0.5435826161262635
1001,0.45622705283510845
1002,0.6225180109616347
1003,0.689588119923545
1004,0.6694038101110005
1005,0.35905296703138
1006,0.2520221438651735
1007,9.213168013696182
1008,7.768821542192423
1009,5.890739250990577
1010,7.516694179423676
1011,1.7653690670579592
1012,1.9387929117922047
1013,1.210903147783594
1014,1.4426099833234438
1015,1.5985583540712245
1016,1.696683736441082
1017,1.8909869116940001
1018,2.0303880847367832
1019,2.1462785559217146
1020,2.2337099542360366
1021,2.3240533329815363
1022,2.436250116428842
1023,1.6850916868479995
1024,1.7097481631965952
1025,2.740675049159041
1026,3.090928386750081
1027,3.0946735396021894
1028,2.9767966047853864
1029,2.733976361999703
1030,2.581340951403448
1031,2.443326181879272
1032,2.3597687491158723
1033,2.3040114752740286
1034,2.3915275569642485
1035,2.4418082097972573
1036,2.4648068572064594
1037,2.54433806806565
1038,2.586721196250104
1039,2.642494319123394
1040,2.696209352839689
1041,2.7120126469668455
1042,2.6084167614446727
1043,2.6423199590237294
1044,2.6466784903406966
1045,2.7408185668536307
1046,2.643905015345731
1047,2.5717327902819513
1048,2.6025207253948652
1049,2.672112454194469
1050,2.6767675845073855
1051,1.806462001304789
1052,1.8142504970929654
1053,3.0308797667891763
1054,2.9990792672025663
1055,2.353267918288364
1056,2.550384510674634
1057,2.545684492833545
1058,2.536338026580999
1059,2.0224094445346
1060,2.454917145089651
1061,2.4276438065980446
1062,2.290587703539285
1063,2.1236178146024405
1064,1.8506359248680873
1065,1.6181471551057744
1066,1.3707919900170686
1067,1.0246845578529262
1068,0.8781052986482234
1069,0.6587311362439169
1070,0.49768883871848396
1071,0.6860864061727809
1072,1.0280932554953126
1073,1.351128724290594
1074,1.4924018951075726
1075,1.76159228210964
1076,2.931490836684434
1077,3.2762703919749585
1078,3.5001698616841574
1079,3.690299653671532
1080,4.000334409326888
1081,4.241414353653942
1082,4.278086184626433
1083,4.034814309984081
1084,3.7589765728384945
1085,3.569007162842147
1086,3.552393642958269
1087,3.4848491506597163
1088,2.8192686750412714
1089,2.4492470147696226
1090,2.1735082081819894
1091,2.0689655172413794
1092,2.1045785544368454
1093,2.0179044003239133
1094,2.000297243072162
1095,0.9837034175975519
1096,1.035380357712441
1097,4.38915927796028
1098,5.1858840311992935
1099,7.06320670013903
1100,6.562202374203344
1101,5.0
1102,3.0046260628866577
1103,0
1104,0
1105,0
1106,2.1237241067597865
1107,5.46723193215726
1108,6.3343079172174335
1109,6.862215385719105
1110,6.888126087096224
1111,6.76284785509116
1112,6.468860320501119
1113,6.671979175810502
1114,6.710522417152864
1115,6.4204872283963
1116,5.965587590013045
1117,5.30461015427985
1118,3.929080443334535
1119,0
1120,0
1121,0
1122,2.6870057685088806
1123,3.4555814393384257
1124,3.3491703672342994
1125,3.1412855422936423
1126,3.0419520414073298
1127,2.801142624001855
1128,2.6563533307433853
1129,2.483967798089958
1130,1.1123151073141027
1131,1.561273299678865
1132,2.2718078948518317
1133,2.593917482964468
1134,2.687681679905565
1135,2.6563160000983186
1136,2.591742276477671
1137,2.49243754143593
1138,1.9829520330638606
1139,2.3106132363774594
1140,2.3829960889835307
1141,2.4054780785375676
1142,1.741048534648015
1143,1.5900493671225973
1144,1.5284527472099079
1145,1.7057786810132323
1146,1.7828962415868352
1147,1.9882370129723181
1148,2.16977867730942
1149,2.2039513468218828
1150,2.1715689732438976
1151,2.062133563929654
1152,1.531012736720371
1153,1.7739409769699679
1154,1.6927446988204145
1155,1.5177695017212032
1156,1.2470379105287288
1157,0.5442681422340349
1158,0.174142021887258
1159,0.16317848796612636
1160,0.174142021887258
1161,0.1346153846153846
1162,0.601096138772607
1163,0.7847786544560538
1164,1.300258494929034
1165,1.8239907205795567
1166,2.4857943506491056
1167,2.9443881346730265
1168,3.344120287290481
1169,3.479574401637207
1170,3.47425002311873
1171,3.724078453869965
1172,3.943820356997066
1173,4.144577259643862
1174,3.984100632669771
1175,3.721947415263073
1176,3.3602931788660766
1177,2.9386003302297583
1178,2.088298765870724
1179,1.5479166380549525
1180,1.3302133394573588
1181,1.255191360220779
1182,1.2387424101162796
1183,1.2040607077185026
1184,1.1708915066448031
1185,1.1462600095582525
1186,1.293103448275862
1187,1.1850234674096263
1188,1.2884975442436812
1189,1.5560285127404818
1190,1.5690602472349593
1191,1.6146254853025042
1192,1.6950126183768068
1193,1.8116579802315074
1194,1.8116579802315074
1195,1.8263658905681188
1196,1.3518824678560455
1197,1.709332987683325
1198,1.914103733721941
1199,2.0639306553993686
1200,1.4154741897775027
1201,1.001336799705628
1202,0.9496854726841663
1203,1.3410645850089695
1204,1.5051437766363736
1205,1.8397448512543808
1206,2.196973921423507
1207,2.282253303795895
1208,2.3163842831973107
1209,2.2481330608340824
1210,1.6167413387677017
1211,1.8159191682681557
1212,1.728012886947146
1213,1.7179198216663658
1214,1.6100162110246556
1215,1.5148884576888826
1216,1.4594193623316887
1217,1.4884613671101143
1218,1.544042288085387
1219,1.6356608587077823
1220,1.6887752811015009
1221,1.4680505487867586
1222,1.3031791365997867
1223,1.1655478469762464
1224,1.2954002590525404
1225,1.4793465151112164
1226,1.8827870403311686
1227,2.0514343463846836
1228,2.034336639989509
1229,2.046792101619818
1230,1.0465531443494311
1231,1.0728516680071756
1232,4.801960850894236
1233,4.276999035910793
1234,5.275412862424924
1235,4.709838476616221
1236,4.252881397574695
1237,3.925078504530095
1238,3.7835441333603037
1239,3.654018059085841
1240,3.4528640261169614
1241,3.298227934051886
1242,3.011786317966273
1243,2.8361870211699745
1244,2.787946216038518
1245,2.585603925697433
1246,2.4286100887768916
1247,2.2939704392368534
1248,2.210839433558195
1249,2.1035358346929165
1250,2.0134781993108164
1251,1.9326068695074232
1252,1.8847493729835112
1253,1.878471566032909
1254,1.8390135118284907
1255,1.7988858441079962
1256,1.7479902978603543
1257,1.723125092962111
1258,1.68957611436754
1259,1.5725289325118241
1260,1.5879072054035366
1261,1.6211800396774003
1262,1.59403800800514
1263,1.6106130322587
1264,1.5916324464754996
1265,1.5482337296222477
1266,1.5007148682718192
1267,1.4722388679192395
1268,1.3994188162131358
1269,1.3543674921762683
1270,1.2949296719859547
1271,1.2762229856811658
1272,1.2719046062078652
1273,0.5731300047791262
1274,0.6708647054601282
1275,0.5952647069528298
1276,0.5517241379310345
1277,0.48765984909417076
1278,0.41701333180854566
1279,0.2609094129383027
1280,0.218088114494371
1281,0.24382992454708538
1282,0.31082338581586116
1283,0.3448275862068966
1284,0.32803961362828354
1285,0.29512487532109805
1286,0.3465474352110652
1287,0.4025040527561639
1288,0.5026682667970086
1289,0.5864603914377567
1290,0.6209290725989347
1291,0.638163983562819
1292,0.6206896551724138
1293,0.638163983562819
1294,0.672634800107971
1295,0.603448275862069
1296,0.5369797069792219
1297,0.5925117337048131
1298,0.5560177757447275
1299,0.5519934687442111
1300,0.6044326945847621
1301,0.518389530288721
1302,0.48398858095235175
1303,0.5047338333898085
1304,0.48765984909417076
1305,0.38898324733374057
1306,0.2976323534764149
1307,0.36857859183503366
1308,0.38898324733374057
1309,0.40982290772430047
1310,0.39804815105569635
1311,0.40361034174895255
1312,0.2931034482758621
1313,0.20761369963434992
1314,0.17068094718295976
1315,0.15895766305677392
1316,0.1724137931034483
1317,0.15895766305677392
1318,0.1090440572471855
1319,0.13793103448275862
1320,0.1626548471044242
1321,0.1390044439361819
1322,0.08791412954470319
1323,0.034482758620689655
1324,0.024382992454708534
1325,0.03855289616378948
1326,0.017241379310344827
1327,0.02586206896551724
1328,0.025701930775859652
1329,2.8687228074935676
1330,2.146769620933803
1331,1.9867631415898004
1332,2.4591685899865525
1333,2.101965272563643
1334,1.9870009797364452
1335,2.692946394256571
1336,3.3249537703010628
1337,3.890219694548705
1338,4.0257877436392215
1339,4.014910250686725
1340,6.30418354696929
1341,7.517486200543448
1342,8.027507908608818
1343,8.288839593333092
1344,8.136643174426794
1345,8.246330840691467
1346,8.53532246682373
1347,8.534270972668956
1348,8.826030481183814
1349,9.210433670665891
1350,13.802697664221924
1351,13.555528870131196
1352,13.278860079088114
1353,12.870120434556934
1354,12.56203541341174
1355,12.175443589939423
1356,5.76000128436777
1357,5.491534940684274
1358,8.303169911582234
1359,6.816596038903832
1360,5.7581014982868854
1361,5.574543950671639
1362,9.673653077593837
1363,8.986270563317063
1364,8.38810767601294
1365,6.2888204844316995
1366,6.3751051264804115
1367,6.321721186023676
1368,6.449583311532516
1369,6.5090956867411
1370,6.479694733179368
1371,6.419896798819001
1372,6.315178616447278
1373,6.287990911284914
1374,6.255817734257226
1375,6.271129466728551
1376,6.3019871517821
1377,6.23324243705477
1378,5.924638968369519
1379,5.789415050377723
1380,5.763798148273831
1381,5.646708121885637
1382,5.830424872257966
1383,5.447225311760122
1384,5.640832277601465
1385,5.132291749588017
1386,5.417606191439692
1387,5.446935237293758
1388,5.461184141234494
1389,5.369777111874222
1390,5.246702523458663
1391,5.097978935482942
1392,4.969756129512328
1393,4.846088818291161
1394,4.72808102109923
1395,4.578222431865875
1396,4.410825829291086
1397,4.289815973593872
1398,4.15465849540861
1399,3.737740004008213
1400,3.477824026942791
1401,3.2377491007978545
1402,3.054369047480804
1403,2.834025597686631
1404,1.7438009549311968
1405,1.6540441401798276
1406,3.6028480900832736
1407,2.8671690205061906
1408,2.198587297919246
1409,2.333889561697602
1410,2.1882232421279455
1411,2.2074459610843165
1412,2.161759040726602
1413,2.074617351348343
1414,1.9468118768106442
1415,1.891259266607343
1416,1.7311043358054954
1417,1.6105084222681043
1418,1.5126169776699907
1419,2.0033757623525172
1420,1.6055429626783073
1421,1.5281969251913892
1422,1.534243613478297
1423,1.7699875785449308
1424,1.9188704264278296
1425,1.9589289706324329
1426,1.8175869022176614
1427,1.7659412906235556
1428,1.7615878903009612
1429,1.8923296624976769
1430,1.825097833941619
1431,1.9124756441328414
1432,1.8587657920334197
1433,1.882581462137868
1434,1.8623964411830687
1435,1.918561629305866
1436,2.1026050528968905
1437,2.1884659094980803
1438,2.3894407372956805
1439,2.484981963815494
1440,2.396371306082087
1441,2.5553691015405717
1442,2.5306747689971254
1443,2.997292524203244
1444,3.208917239336694
1445,2.288187591531176
1446,2.8035234135760927
1447,6.441884919552734
1448,5.857049908054361
1449,5.278119565084711
1450,4.775064657662857
1451,4.509935103036824
1452,2.0129752114302217
1453,1.7511341273948202
1454,1.6227381228056668
1455,3.96969610328275
1456,3.417651917222495
1457,3.461418642783606
1458,3.6513788647821035
1459,3.668068605884318
1460,2.8254505107715593
1461,2.889025580341913
1462,3.869721185911704
1463,3.898222389642305
1464,3.9179619560567667
1465,4.0054610117138925
1466,4.066672520172742
1467,4.108222013379881
1468,4.19166561824305
1469,4.235212036212185
1470,4.095799560975767
1471,4.028559601742371
1472,4.040523684459747
1473,4.104716069811849
1474,4.094247525453679
1475,4.0823683542929405
1476,4.07832493288199
1477,3.9777415852890528
1478,4.0549357451082395
1479,4.070444181807749
1480,4.116906985247652
1481,4.146802594189393
1482,4.113019943968041
1483,4.072111419057163
1484,4.092086208795369
1485,4.0774768778864265
1486,4.018163104174821
1487,3.7947204703346245
1488,3.736705417115598
1489,3.489352349140338
1490,3.535511051890937
1491,3.433636371312691
